"kommun","year","kombef","flland","norden","afrika","asien","latam","europa_notnorden","flykt","nonOECD","nordam_oceanien"
665,1981,0,0,0,0,0,0,0,0,0,0
665,1985,0,0,0,0,0,0,0,0,0,0
665,1998,0,0,0,0,0,0,0,0,0,0
680,1994,0,0,0,0,0,0,0,0,0,0
680,1992,0,0,0,0,0,0,0,0,0,0
680,1995,0,0,0,0,0,0,0,0,0,0
680,1996,0,0,0,0,0,0,0,0,0,0
680,1993,0,0,0,0,0,0,0,0,0,0
680,1991,0,0,0,0,0,0,0,0,0,0
680,1990,0,0,0,0,0,0,0,0,0,0
680,1997,0,0,0,0,0,0,0,0,0,0
680,1989,0,0,0,0,0,0,0,0,0,0
680,1988,0,0,0,0,0,0,0,0,0,0
680,1987,0,0,0,0,0,0,0,0,0,0
680,1986,0,0,0,0,0,0,0,0,0,0
680,1982,0,0,0,0,0,0,0,0,0,0
680,1981,0,0,0,0,0,0,0,0,0,0
680,1983,0,0,0,0,0,0,0,0,0,0
680,1985,0,0,0,0,0,0,0,0,0,0
680,1984,0,0,0,0,0,0,0,0,0,0
680,1998,0,0,0,0,0,0,0,0,0,0
682,1994,0,0,0,0,0,0,0,0,0,0
682,1995,0,0,0,0,0,0,0,0,0,0
682,1996,0,0,0,0,0,0,0,0,0,0
682,1997,0,0,0,0,0,0,0,0,0,0
682,1993,0,0,0,0,0,0,0,0,0,0
682,1991,0,0,0,0,0,0,0,0,0,0
682,1992,0,0,0,0,0,0,0,0,0,0
682,1989,0,0,0,0,0,0,0,0,0,0
682,1990,0,0,0,0,0,0,0,0,0,0
682,1988,0,0,0,0,0,0,0,0,0,0
682,1987,0,0,0,0,0,0,0,0,0,0
682,1986,0,0,0,0,0,0,0,0,0,0
682,1981,0,0,0,0,0,0,0,0,0,0
682,1982,0,0,0,0,0,0,0,0,0,0
682,1985,0,0,0,0,0,0,0,0,0,0
682,1983,0,0,0,0,0,0,0,0,0,0
682,1984,0,0,0,0,0,0,0,0,0,0
682,1998,0,0,0,0,0,0,0,0,0,0
683,1997,0,0,0,0,0,0,0,0,0,0
683,1996,0,0,0,0,0,0,0,0,0,0
683,1995,0,0,0,0,0,0,0,0,0,0
683,1994,0,0,0,0,0,0,0,0,0,0
683,1993,0,0,0,0,0,0,0,0,0,0
683,1991,0,0,0,0,0,0,0,0,0,0
683,1990,0,0,0,0,0,0,0,0,0,0
683,1992,0,0,0,0,0,0,0,0,0,0
683,1989,0,0,0,0,0,0,0,0,0,0
683,1988,0,0,0,0,0,0,0,0,0,0
683,1987,0,0,0,0,0,0,0,0,0,0
683,1986,0,0,0,0,0,0,0,0,0,0
683,1985,0,0,0,0,0,0,0,0,0,0
683,1983,0,0,0,0,0,0,0,0,0,0
683,1984,0,0,0,0,0,0,0,0,0,0
683,1982,0,0,0,0,0,0,0,0,0,0
683,1981,0,0,0,0,0,0,0,0,0,0
683,1998,0,0,0,0,0,0,0,0,0,0
684,1995,0,0,0,0,0,0,0,0,0,0
684,1991,0,0,0,0,0,0,0,0,0,0
684,1992,0,0,0,0,0,0,0,0,0,0
684,1996,0,0,0,0,0,0,0,0,0,0
684,1994,0,0,0,0,0,0,0,0,0,0
684,1993,0,0,0,0,0,0,0,0,0,0
684,1990,0,0,0,0,0,0,0,0,0,0
684,1989,0,0,0,0,0,0,0,0,0,0
684,1997,0,0,0,0,0,0,0,0,0,0
684,1988,0,0,0,0,0,0,0,0,0,0
684,1986,0,0,0,0,0,0,0,0,0,0
684,1987,0,0,0,0,0,0,0,0,0,0
684,1985,0,0,0,0,0,0,0,0,0,0
684,1982,0,0,0,0,0,0,0,0,0,0
684,1981,0,0,0,0,0,0,0,0,0,0
684,1983,0,0,0,0,0,0,0,0,0,0
684,1984,0,0,0,0,0,0,0,0,0,0
684,1998,0,0,0,0,0,0,0,0,0,0
685,1997,0,0,0,0,0,0,0,0,0,0
685,1995,0,0,0,0,0,0,0,0,0,0
685,1996,0,0,0,0,0,0,0,0,0,0
685,1994,0,0,0,0,0,0,0,0,0,0
685,1990,0,0,0,0,0,0,0,0,0,0
685,1991,0,0,0,0,0,0,0,0,0,0
685,1992,0,0,0,0,0,0,0,0,0,0
685,1993,0,0,0,0,0,0,0,0,0,0
685,1989,0,0,0,0,0,0,0,0,0,0
685,1988,0,0,0,0,0,0,0,0,0,0
685,1987,0,0,0,0,0,0,0,0,0,0
685,1984,0,0,0,0,0,0,0,0,0,0
685,1986,0,0,0,0,0,0,0,0,0,0
685,1985,0,0,0,0,0,0,0,0,0,0
685,1982,0,0,0,0,0,0,0,0,0,0
685,1981,0,0,0,0,0,0,0,0,0,0
685,1983,0,0,0,0,0,0,0,0,0,0
685,1998,0,0,0,0,0,0,0,0,0,0
686,1995,0,0,0,0,0,0,0,0,0,0
686,1994,0,0,0,0,0,0,0,0,0,0
686,1996,0,0,0,0,0,0,0,0,0,0
686,1997,0,0,0,0,0,0,0,0,0,0
686,1993,0,0,0,0,0,0,0,0,0,0
686,1992,0,0,0,0,0,0,0,0,0,0
686,1991,0,0,0,0,0,0,0,0,0,0
686,1990,0,0,0,0,0,0,0,0,0,0
686,1989,0,0,0,0,0,0,0,0,0,0
686,1988,0,0,0,0,0,0,0,0,0,0
686,1987,0,0,0,0,0,0,0,0,0,0
686,1986,0,0,0,0,0,0,0,0,0,0
686,1983,0,0,0,0,0,0,0,0,0,0
686,1984,0,0,0,0,0,0,0,0,0,0
686,1981,0,0,0,0,0,0,0,0,0,0
686,1982,0,0,0,0,0,0,0,0,0,0
686,1985,0,0,0,0,0,0,0,0,0,0
686,1998,0,0,0,0,0,0,0,0,0,0
687,1996,0,0,0,0,0,0,0,0,0,0
687,1995,0,0,0,0,0,0,0,0,0,0
687,1994,0,0,0,0,0,0,0,0,0,0
687,1997,0,0,0,0,0,0,0,0,0,0
687,1991,0,0,0,0,0,0,0,0,0,0
687,1993,0,0,0,0,0,0,0,0,0,0
687,1989,0,0,0,0,0,0,0,0,0,0
687,1990,0,0,0,0,0,0,0,0,0,0
687,1992,0,0,0,0,0,0,0,0,0,0
687,1988,0,0,0,0,0,0,0,0,0,0
687,1987,0,0,0,0,0,0,0,0,0,0
687,1986,0,0,0,0,0,0,0,0,0,0
687,1984,0,0,0,0,0,0,0,0,0,0
687,1985,0,0,0,0,0,0,0,0,0,0
687,1983,0,0,0,0,0,0,0,0,0,0
687,1981,0,0,0,0,0,0,0,0,0,0
687,1982,0,0,0,0,0,0,0,0,0,0
687,1998,0,0,0,0,0,0,0,0,0,0
760,1995,0,0,0,0,0,0,0,0,0,0
760,1996,0,0,0,0,0,0,0,0,0,0
760,1994,0,0,0,0,0,0,0,0,0,0
760,1997,0,0,0,0,0,0,0,0,0,0
760,1990,0,0,0,0,0,0,0,0,0,0
760,1993,0,0,0,0,0,0,0,0,0,0
760,1991,0,0,0,0,0,0,0,0,0,0
760,1992,0,0,0,0,0,0,0,0,0,0
760,1989,0,0,0,0,0,0,0,0,0,0
760,1988,0,0,0,0,0,0,0,0,0,0
760,1987,0,0,0,0,0,0,0,0,0,0
760,1986,0,0,0,0,0,0,0,0,0,0
760,1981,0,0,0,0,0,0,0,0,0,0
760,1983,0,0,0,0,0,0,0,0,0,0
760,1982,0,0,0,0,0,0,0,0,0,0
760,1984,0,0,0,0,0,0,0,0,0,0
760,1985,0,0,0,0,0,0,0,0,0,0
760,1998,0,0,0,0,0,0,0,0,0,0
761,1995,0,0,0,0,0,0,0,0,0,0
761,1994,0,0,0,0,0,0,0,0,0,0
761,1993,0,0,0,0,0,0,0,0,0,0
761,1991,0,0,0,0,0,0,0,0,0,0
761,1992,0,0,0,0,0,0,0,0,0,0
761,1990,0,0,0,0,0,0,0,0,0,0
761,1996,0,0,0,0,0,0,0,0,0,0
761,1989,0,0,0,0,0,0,0,0,0,0
761,1997,0,0,0,0,0,0,0,0,0,0
761,1988,0,0,0,0,0,0,0,0,0,0
761,1987,0,0,0,0,0,0,0,0,0,0
761,1985,0,0,0,0,0,0,0,0,0,0
761,1983,0,0,0,0,0,0,0,0,0,0
761,1982,0,0,0,0,0,0,0,0,0,0
761,1984,0,0,0,0,0,0,0,0,0,0
761,1981,0,0,0,0,0,0,0,0,0,0
761,1986,0,0,0,0,0,0,0,0,0,0
761,1998,0,0,0,0,0,0,0,0,0,0
763,1993,0,0,0,0,0,0,0,0,0,0
763,1994,0,0,0,0,0,0,0,0,0,0
763,1995,0,0,0,0,0,0,0,0,0,0
763,1996,0,0,0,0,0,0,0,0,0,0
763,1997,0,0,0,0,0,0,0,0,0,0
763,1991,0,0,0,0,0,0,0,0,0,0
763,1990,0,0,0,0,0,0,0,0,0,0
763,1992,0,0,0,0,0,0,0,0,0,0
763,1989,0,0,0,0,0,0,0,0,0,0
763,1988,0,0,0,0,0,0,0,0,0,0
763,1987,0,0,0,0,0,0,0,0,0,0
763,1981,0,0,0,0,0,0,0,0,0,0
763,1983,0,0,0,0,0,0,0,0,0,0
763,1984,0,0,0,0,0,0,0,0,0,0
763,1986,0,0,0,0,0,0,0,0,0,0
763,1982,0,0,0,0,0,0,0,0,0,0
763,1985,0,0,0,0,0,0,0,0,0,0
763,1998,0,0,0,0,0,0,0,0,0,0
764,1994,0,0,0,0,0,0,0,0,0,0
764,1995,0,0,0,0,0,0,0,0,0,0
764,1996,0,0,0,0,0,0,0,0,0,0
764,1997,0,0,0,0,0,0,0,0,0,0
764,1993,0,0,0,0,0,0,0,0,0,0
764,1981,0,0,0,0,0,0,0,0,0,0
764,1991,0,0,0,0,0,0,0,0,0,0
764,1992,0,0,0,0,0,0,0,0,0,0
764,1983,0,0,0,0,0,0,0,0,0,0
764,1984,0,0,0,0,0,0,0,0,0,0
764,1990,0,0,0,0,0,0,0,0,0,0
764,1989,0,0,0,0,0,0,0,0,0,0
764,1982,0,0,0,0,0,0,0,0,0,0
764,1988,0,0,0,0,0,0,0,0,0,0
764,1987,0,0,0,0,0,0,0,0,0,0
764,1986,0,0,0,0,0,0,0,0,0,0
764,1985,0,0,0,0,0,0,0,0,0,0
764,1998,0,0,0,0,0,0,0,0,0,0
765,1995,0,0,0,0,0,0,0,0,0,0
765,1996,0,0,0,0,0,0,0,0,0,0
765,1994,0,0,0,0,0,0,0,0,0,0
765,1997,0,0,0,0,0,0,0,0,0,0
765,1993,0,0,0,0,0,0,0,0,0,0
765,1991,0,0,0,0,0,0,0,0,0,0
765,1990,0,0,0,0,0,0,0,0,0,0
765,1992,0,0,0,0,0,0,0,0,0,0
765,1989,0,0,0,0,0,0,0,0,0,0
765,1988,0,0,0,0,0,0,0,0,0,0
765,1987,0,0,0,0,0,0,0,0,0,0
765,1985,0,0,0,0,0,0,0,0,0,0
765,1984,0,0,0,0,0,0,0,0,0,0
765,1983,0,0,0,0,0,0,0,0,0,0
765,1981,0,0,0,0,0,0,0,0,0,0
765,1986,0,0,0,0,0,0,0,0,0,0
765,1982,0,0,0,0,0,0,0,0,0,0
765,1998,0,0,0,0,0,0,0,0,0,0
767,1995,0,0,0,0,0,0,0,0,0,0
767,1996,0,0,0,0,0,0,0,0,0,0
767,1994,0,0,0,0,0,0,0,0,0,0
767,1997,0,0,0,0,0,0,0,0,0,0
767,1991,0,0,0,0,0,0,0,0,0,0
767,1990,0,0,0,0,0,0,0,0,0,0
767,1989,0,0,0,0,0,0,0,0,0,0
767,1988,0,0,0,0,0,0,0,0,0,0
767,1993,0,0,0,0,0,0,0,0,0,0
767,1992,0,0,0,0,0,0,0,0,0,0
767,1987,0,0,0,0,0,0,0,0,0,0
767,1983,0,0,0,0,0,0,0,0,0,0
767,1986,0,0,0,0,0,0,0,0,0,0
767,1984,0,0,0,0,0,0,0,0,0,0
767,1985,0,0,0,0,0,0,0,0,0,0
767,1981,0,0,0,0,0,0,0,0,0,0
767,1982,0,0,0,0,0,0,0,0,0,0
767,1998,0,0,0,0,0,0,0,0,0,0
780,1994,0,0,0,0,0,0,0,0,0,0
780,1995,0,0,0,0,0,0,0,0,0,0
780,1996,0,0,0,0,0,0,0,0,0,0
780,1997,0,0,0,0,0,0,0,0,0,0
780,1992,0,0,0,0,0,0,0,0,0,0
780,1993,0,0,0,0,0,0,0,0,0,0
780,1991,0,0,0,0,0,0,0,0,0,0
780,1990,0,0,0,0,0,0,0,0,0,0
780,1989,0,0,0,0,0,0,0,0,0,0
780,1988,0,0,0,0,0,0,0,0,0,0
780,1987,0,0,0,0,0,0,0,0,0,0
780,1985,0,0,0,0,0,0,0,0,0,0
780,1983,0,0,0,0,0,0,0,0,0,0
780,1986,0,0,0,0,0,0,0,0,0,0
780,1982,0,0,0,0,0,0,0,0,0,0
780,1981,0,0,0,0,0,0,0,0,0,0
780,1984,0,0,0,0,0,0,0,0,0,0
780,1998,0,0,0,0,0,0,0,0,0,0
781,1997,0,0,0,0,0,0,0,0,0,0
781,1995,0,0,0,0,0,0,0,0,0,0
781,1996,0,0,0,0,0,0,0,0,0,0
781,1992,0,0,0,0,0,0,0,0,0,0
781,1994,0,0,0,0,0,0,0,0,0,0
781,1991,0,0,0,0,0,0,0,0,0,0
781,1990,0,0,0,0,0,0,0,0,0,0
781,1989,0,0,0,0,0,0,0,0,0,0
781,1993,0,0,0,0,0,0,0,0,0,0
781,1988,0,0,0,0,0,0,0,0,0,0
781,1987,0,0,0,0,0,0,0,0,0,0
781,1986,0,0,0,0,0,0,0,0,0,0
781,1981,0,0,0,0,0,0,0,0,0,0
781,1982,0,0,0,0,0,0,0,0,0,0
781,1983,0,0,0,0,0,0,0,0,0,0
781,1984,0,0,0,0,0,0,0,0,0,0
781,1985,0,0,0,0,0,0,0,0,0,0
781,1998,0,0,0,0,0,0,0,0,0,0
821,1994,0,0,0,0,0,0,0,0,0,0
821,1995,0,0,0,0,0,0,0,0,0,0
821,1996,0,0,0,0,0,0,0,0,0,0
821,1993,0,0,0,0,0,0,0,0,0,0
821,1997,0,0,0,0,0,0,0,0,0,0
821,1992,0,0,0,0,0,0,0,0,0,0
821,1991,0,0,0,0,0,0,0,0,0,0
821,1990,0,0,0,0,0,0,0,0,0,0
821,1989,0,0,0,0,0,0,0,0,0,0
821,1988,0,0,0,0,0,0,0,0,0,0
821,1987,0,0,0,0,0,0,0,0,0,0
821,1986,0,0,0,0,0,0,0,0,0,0
821,1985,0,0,0,0,0,0,0,0,0,0
821,1981,0,0,0,0,0,0,0,0,0,0
821,1982,0,0,0,0,0,0,0,0,0,0
821,1983,0,0,0,0,0,0,0,0,0,0
821,1984,0,0,0,0,0,0,0,0,0,0
821,1998,0,0,0,0,0,0,0,0,0,0
834,1994,0,0,0,0,0,0,0,0,0,0
834,1996,0,0,0,0,0,0,0,0,0,0
834,1995,0,0,0,0,0,0,0,0,0,0
834,1993,0,0,0,0,0,0,0,0,0,0
834,1992,0,0,0,0,0,0,0,0,0,0
834,1997,0,0,0,0,0,0,0,0,0,0
834,1991,0,0,0,0,0,0,0,0,0,0
834,1990,0,0,0,0,0,0,0,0,0,0
834,1989,0,0,0,0,0,0,0,0,0,0
834,1985,0,0,0,0,0,0,0,0,0,0
834,1988,0,0,0,0,0,0,0,0,0,0
834,1984,0,0,0,0,0,0,0,0,0,0
834,1986,0,0,0,0,0,0,0,0,0,0
834,1987,0,0,0,0,0,0,0,0,0,0
834,1981,0,0,0,0,0,0,0,0,0,0
834,1983,0,0,0,0,0,0,0,0,0,0
834,1982,0,0,0,0,0,0,0,0,0,0
834,1998,0,0,0,0,0,0,0,0,0,0
840,1995,0,0,0,0,0,0,0,0,0,0
840,1997,0,0,0,0,0,0,0,0,0,0
840,1996,0,0,0,0,0,0,0,0,0,0
840,1994,0,0,0,0,0,0,0,0,0,0
840,1992,0,0,0,0,0,0,0,0,0,0
840,1991,0,0,0,0,0,0,0,0,0,0
840,1990,0,0,0,0,0,0,0,0,0,0
840,1989,0,0,0,0,0,0,0,0,0,0
840,1993,0,0,0,0,0,0,0,0,0,0
840,1988,0,0,0,0,0,0,0,0,0,0
840,1982,0,0,0,0,0,0,0,0,0,0
840,1981,0,0,0,0,0,0,0,0,0,0
840,1987,0,0,0,0,0,0,0,0,0,0
840,1986,0,0,0,0,0,0,0,0,0,0
840,1983,0,0,0,0,0,0,0,0,0,0
840,1984,0,0,0,0,0,0,0,0,0,0
840,1985,0,0,0,0,0,0,0,0,0,0
840,1998,0,0,0,0,0,0,0,0,0,0
860,1994,0,0,0,0,0,0,0,0,0,0
860,1995,0,0,0,0,0,0,0,0,0,0
860,1996,0,0,0,0,0,0,0,0,0,0
860,1997,0,0,0,0,0,0,0,0,0,0
860,1993,0,0,0,0,0,0,0,0,0,0
860,1990,0,0,0,0,0,0,0,0,0,0
860,1991,0,0,0,0,0,0,0,0,0,0
860,1989,0,0,0,0,0,0,0,0,0,0
860,1992,0,0,0,0,0,0,0,0,0,0
860,1988,0,0,0,0,0,0,0,0,0,0
860,1987,0,0,0,0,0,0,0,0,0,0
860,1985,0,0,0,0,0,0,0,0,0,0
860,1986,0,0,0,0,0,0,0,0,0,0
860,1984,0,0,0,0,0,0,0,0,0,0
860,1981,0,0,0,0,0,0,0,0,0,0
860,1982,0,0,0,0,0,0,0,0,0,0
860,1983,0,0,0,0,0,0,0,0,0,0
860,1998,0,0,0,0,0,0,0,0,0,0
861,1997,0,0,0,0,0,0,0,0,0,0
861,1996,0,0,0,0,0,0,0,0,0,0
861,1995,0,0,0,0,0,0,0,0,0,0
861,1994,0,0,0,0,0,0,0,0,0,0
861,1993,0,0,0,0,0,0,0,0,0,0
861,1992,0,0,0,0,0,0,0,0,0,0
861,1990,0,0,0,0,0,0,0,0,0,0
861,1991,0,0,0,0,0,0,0,0,0,0
861,1989,0,0,0,0,0,0,0,0,0,0
861,1988,0,0,0,0,0,0,0,0,0,0
861,1987,0,0,0,0,0,0,0,0,0,0
861,1983,0,0,0,0,0,0,0,0,0,0
861,1982,0,0,0,0,0,0,0,0,0,0
861,1981,0,0,0,0,0,0,0,0,0,0
861,1985,0,0,0,0,0,0,0,0,0,0
861,1984,0,0,0,0,0,0,0,0,0,0
861,1986,0,0,0,0,0,0,0,0,0,0
861,1998,0,0,0,0,0,0,0,0,0,0
862,1996,0,0,0,0,0,0,0,0,0,0
862,1997,0,0,0,0,0,0,0,0,0,0
862,1995,0,0,0,0,0,0,0,0,0,0
862,1994,0,0,0,0,0,0,0,0,0,0
862,1990,0,0,0,0,0,0,0,0,0,0
862,1991,0,0,0,0,0,0,0,0,0,0
862,1993,0,0,0,0,0,0,0,0,0,0
862,1989,0,0,0,0,0,0,0,0,0,0
862,1992,0,0,0,0,0,0,0,0,0,0
862,1988,0,0,0,0,0,0,0,0,0,0
862,1987,0,0,0,0,0,0,0,0,0,0
862,1985,0,0,0,0,0,0,0,0,0,0
862,1986,0,0,0,0,0,0,0,0,0,0
862,1981,0,0,0,0,0,0,0,0,0,0
862,1982,0,0,0,0,0,0,0,0,0,0
862,1983,0,0,0,0,0,0,0,0,0,0
862,1984,0,0,0,0,0,0,0,0,0,0
862,1998,0,0,0,0,0,0,0,0,0,0
880,1995,0,0,0,0,0,0,0,0,0,0
880,1996,0,0,0,0,0,0,0,0,0,0
880,1997,0,0,0,0,0,0,0,0,0,0
880,1994,0,0,0,0,0,0,0,0,0,0
880,1993,0,0,0,0,0,0,0,0,0,0
880,1992,0,0,0,0,0,0,0,0,0,0
880,1991,0,0,0,0,0,0,0,0,0,0
880,1990,0,0,0,0,0,0,0,0,0,0
880,1989,0,0,0,0,0,0,0,0,0,0
880,1988,0,0,0,0,0,0,0,0,0,0
880,1987,0,0,0,0,0,0,0,0,0,0
880,1986,0,0,0,0,0,0,0,0,0,0
880,1985,0,0,0,0,0,0,0,0,0,0
880,1983,0,0,0,0,0,0,0,0,0,0
880,1984,0,0,0,0,0,0,0,0,0,0
880,1982,0,0,0,0,0,0,0,0,0,0
880,1981,0,0,0,0,0,0,0,0,0,0
880,1998,0,0,0,0,0,0,0,0,0,0
881,1994,0,0,0,0,0,0,0,0,0,0
881,1991,0,0,0,0,0,0,0,0,0,0
881,1990,0,0,0,0,0,0,0,0,0,0
881,1995,0,0,0,0,0,0,0,0,0,0
881,1992,0,0,0,0,0,0,0,0,0,0
881,1996,0,0,0,0,0,0,0,0,0,0
881,1997,0,0,0,0,0,0,0,0,0,0
881,1993,0,0,0,0,0,0,0,0,0,0
881,1989,0,0,0,0,0,0,0,0,0,0
881,1988,0,0,0,0,0,0,0,0,0,0
881,1987,0,0,0,0,0,0,0,0,0,0
881,1986,0,0,0,0,0,0,0,0,0,0
881,1985,0,0,0,0,0,0,0,0,0,0
881,1981,0,0,0,0,0,0,0,0,0,0
881,1984,0,0,0,0,0,0,0,0,0,0
881,1983,0,0,0,0,0,0,0,0,0,0
881,1982,0,0,0,0,0,0,0,0,0,0
881,1998,0,0,0,0,0,0,0,0,0,0
882,1996,0,0,0,0,0,0,0,0,0,0
882,1997,0,0,0,0,0,0,0,0,0,0
882,1995,0,0,0,0,0,0,0,0,0,0
882,1994,0,0,0,0,0,0,0,0,0,0
882,1993,0,0,0,0,0,0,0,0,0,0
882,1991,0,0,0,0,0,0,0,0,0,0
882,1990,0,0,0,0,0,0,0,0,0,0
882,1992,0,0,0,0,0,0,0,0,0,0
882,1989,0,0,0,0,0,0,0,0,0,0
882,1988,0,0,0,0,0,0,0,0,0,0
882,1983,0,0,0,0,0,0,0,0,0,0
882,1987,0,0,0,0,0,0,0,0,0,0
882,1982,0,0,0,0,0,0,0,0,0,0
882,1986,0,0,0,0,0,0,0,0,0,0
882,1981,0,0,0,0,0,0,0,0,0,0
882,1984,0,0,0,0,0,0,0,0,0,0
882,1985,0,0,0,0,0,0,0,0,0,0
882,1998,0,0,0,0,0,0,0,0,0,0
883,1994,0,0,0,0,0,0,0,0,0,0
883,1995,0,0,0,0,0,0,0,0,0,0
883,1996,0,0,0,0,0,0,0,0,0,0
883,1997,0,0,0,0,0,0,0,0,0,0
883,1993,0,0,0,0,0,0,0,0,0,0
883,1991,0,0,0,0,0,0,0,0,0,0
883,1989,0,0,0,0,0,0,0,0,0,0
883,1990,0,0,0,0,0,0,0,0,0,0
883,1992,0,0,0,0,0,0,0,0,0,0
883,1988,0,0,0,0,0,0,0,0,0,0
883,1987,0,0,0,0,0,0,0,0,0,0
883,1986,0,0,0,0,0,0,0,0,0,0
883,1981,0,0,0,0,0,0,0,0,0,0
883,1982,0,0,0,0,0,0,0,0,0,0
883,1983,0,0,0,0,0,0,0,0,0,0
883,1985,0,0,0,0,0,0,0,0,0,0
883,1984,0,0,0,0,0,0,0,0,0,0
883,1998,0,0,0,0,0,0,0,0,0,0
884,1994,0,0,0,0,0,0,0,0,0,0
884,1995,0,0,0,0,0,0,0,0,0,0
884,1996,0,0,0,0,0,0,0,0,0,0
884,1997,0,0,0,0,0,0,0,0,0,0
884,1990,0,0,0,0,0,0,0,0,0,0
884,1989,0,0,0,0,0,0,0,0,0,0
884,1991,0,0,0,0,0,0,0,0,0,0
884,1992,0,0,0,0,0,0,0,0,0,0
884,1988,0,0,0,0,0,0,0,0,0,0
884,1993,0,0,0,0,0,0,0,0,0,0
884,1987,0,0,0,0,0,0,0,0,0,0
884,1986,0,0,0,0,0,0,0,0,0,0
884,1982,0,0,0,0,0,0,0,0,0,0
884,1981,0,0,0,0,0,0,0,0,0,0
884,1983,0,0,0,0,0,0,0,0,0,0
884,1984,0,0,0,0,0,0,0,0,0,0
884,1985,0,0,0,0,0,0,0,0,0,0
884,1998,0,0,0,0,0,0,0,0,0,0
885,1993,0,0,0,0,0,0,0,0,0,0
885,1994,0,0,0,0,0,0,0,0,0,0
885,1995,0,0,0,0,0,0,0,0,0,0
885,1996,0,0,0,0,0,0,0,0,0,0
885,1997,0,0,0,0,0,0,0,0,0,0
885,1991,0,0,0,0,0,0,0,0,0,0
885,1992,0,0,0,0,0,0,0,0,0,0
885,1990,0,0,0,0,0,0,0,0,0,0
885,1989,0,0,0,0,0,0,0,0,0,0
885,1985,0,0,0,0,0,0,0,0,0,0
885,1986,0,0,0,0,0,0,0,0,0,0
885,1988,0,0,0,0,0,0,0,0,0,0
885,1987,0,0,0,0,0,0,0,0,0,0
885,1984,0,0,0,0,0,0,0,0,0,0
885,1982,0,0,0,0,0,0,0,0,0,0
885,1983,0,0,0,0,0,0,0,0,0,0
885,1981,0,0,0,0,0,0,0,0,0,0
885,1998,0,0,0,0,0,0,0,0,0,0
980,1994,0,0,0,0,0,0,0,0,0,0
980,1995,0,0,0,0,0,0,0,0,0,0
980,1996,0,0,0,0,0,0,0,0,0,0
980,1997,0,0,0,0,0,0,0,0,0,0
980,1993,0,0,0,0,0,0,0,0,0,0
980,1992,0,0,0,0,0,0,0,0,0,0
980,1991,0,0,0,0,0,0,0,0,0,0
980,1990,0,0,0,0,0,0,0,0,0,0
980,1989,0,0,0,0,0,0,0,0,0,0
980,1988,0,0,0,0,0,0,0,0,0,0
980,1987,0,0,0,0,0,0,0,0,0,0
980,1986,0,0,0,0,0,0,0,0,0,0
980,1985,0,0,0,0,0,0,0,0,0,0
980,1984,0,0,0,0,0,0,0,0,0,0
980,1983,0,0,0,0,0,0,0,0,0,0
980,1982,0,0,0,0,0,0,0,0,0,0
980,1981,0,0,0,0,0,0,0,0,0,0
980,1998,0,0,0,0,0,0,0,0,0,0
1060,1994,0,0,0,0,0,0,0,0,0,0
1060,1995,0,0,0,0,0,0,0,0,0,0
1060,1990,0,0,0,0,0,0,0,0,0,0
1060,1996,0,0,0,0,0,0,0,0,0,0
1060,1991,0,0,0,0,0,0,0,0,0,0
1060,1992,0,0,0,0,0,0,0,0,0,0
1060,1997,0,0,0,0,0,0,0,0,0,0
1060,1989,0,0,0,0,0,0,0,0,0,0
1060,1993,0,0,0,0,0,0,0,0,0,0
1060,1988,0,0,0,0,0,0,0,0,0,0
1060,1981,0,0,0,0,0,0,0,0,0,0
1060,1982,0,0,0,0,0,0,0,0,0,0
1060,1987,0,0,0,0,0,0,0,0,0,0
1060,1983,0,0,0,0,0,0,0,0,0,0
1060,1984,0,0,0,0,0,0,0,0,0,0
1060,1985,0,0,0,0,0,0,0,0,0,0
1060,1986,0,0,0,0,0,0,0,0,0,0
1060,1998,0,0,0,0,0,0,0,0,0,0
1080,1994,0,0,0,0,0,0,0,0,0,0
1080,1995,0,0,0,0,0,0,0,0,0,0
1080,1997,0,0,0,0,0,0,0,0,0,0
1080,1996,0,0,0,0,0,0,0,0,0,0
1080,1993,0,0,0,0,0,0,0,0,0,0
1080,1992,0,0,0,0,0,0,0,0,0,0
1080,1991,0,0,0,0,0,0,0,0,0,0
1080,1990,0,0,0,0,0,0,0,0,0,0
1080,1989,0,0,0,0,0,0,0,0,0,0
1080,1988,0,0,0,0,0,0,0,0,0,0
1080,1987,0,0,0,0,0,0,0,0,0,0
1080,1986,0,0,0,0,0,0,0,0,0,0
1080,1983,0,0,0,0,0,0,0,0,0,0
1080,1982,0,0,0,0,0,0,0,0,0,0
1080,1984,0,0,0,0,0,0,0,0,0,0
1080,1981,0,0,0,0,0,0,0,0,0,0
1080,1985,0,0,0,0,0,0,0,0,0,0
1080,1998,0,0,0,0,0,0,0,0,0,0
1081,1994,0,0,0,0,0,0,0,0,0,0
1081,1997,0,0,0,0,0,0,0,0,0,0
1081,1995,0,0,0,0,0,0,0,0,0,0
1081,1996,0,0,0,0,0,0,0,0,0,0
1081,1992,0,0,0,0,0,0,0,0,0,0
1081,1993,0,0,0,0,0,0,0,0,0,0
1081,1991,0,0,0,0,0,0,0,0,0,0
1081,1981,0,0,0,0,0,0,0,0,0,0
1081,1990,0,0,0,0,0,0,0,0,0,0
1081,1982,0,0,0,0,0,0,0,0,0,0
1081,1983,0,0,0,0,0,0,0,0,0,0
1081,1987,0,0,0,0,0,0,0,0,0,0
